,userid,user_state,event_name,event_attributes,event_created_date,event_platform,device_manufacture,device_model,Subscription Premium Cancel,Add Payment Method Success,Subscription Premium,Account History Transaction Details,Add Vehicle Success,Subscription Premium Renew,Sign Up Success,Order,Chat Conversation Opened,Add Vehicle Break,Chat Conversation Started,Email Confirmation Success,Add Payment Method Failed,Account Setup Skip,Calculator View,Wallet Opened,Account Setup Profile Skip,Sign Out,Transaction Refund,Calculator Used,Add Vehicle Failed,Sign Up Error,Reset Password Set,last date Subscription Premium Cancel,last date Subscription Premium Renew,Membership Ren,2 days had not passedSubscription Premium Renew,Membership Sub,last date Subscription Premium,2 days had not passedSubscription Premium,last date Order,delta monthsOrder
14719,dcdf7b85f0df1d5a07098c8f3b623837,3,Sign Up Success,{'Method': 'Google'},2022-03-05 23:41:31,0,7,10,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-03-09 15:54:04,2022-04-16 20:50:39,0,1,1,2022-03-05 23:46:15,0,2022-03-07 14:26:58,0
14728,dce56a898f7c104b27cd482b8f95da46,15,Sign Up Success,{'Method': 'Apple'},2022-03-10 13:11:02,1,0,135,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-16 08:20:51,1
14751,dce57d89ddc943bb268e3a2bcd8b91c0,20,Sign Up Success,{'Method': 'Apple'},2022-02-19 16:24:33,1,0,135,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-19 16:27:03,0,2022-03-22 08:25:09,0
14765,dd05a78146115c9fedb48b48aa75e12f,8,Sign Up Success,{'Method': 'Apple'},2022-03-10 14:19:14,1,0,141,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-10 01:16:58,1,0,1,2022-03-10 14:22:03,0,2022-03-30 08:22:28,0
14829,dd3c7c5c898a4e6a4ed78d6e2c526bed,30,Order,{'Premium Membership': 'True'},2022-01-17 07:34:41,1,0,138,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-23 07:02:13,0
15086,dd5fcfdf197c16b84046ea84c8687f7e,3,Sign Up Success,{'Method': 'Apple'},2022-03-06 01:00:50,1,0,141,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2022-03-06 12:53:30,2022-04-16 20:50:39,0,1,1,2022-03-06 01:05:45,1,2022-04-16 20:50:39,-1
15109,dd67e2a1ebc249ec66f7db46e29bba02,30,Account History Transaction Details,"{'Navigated From': 'Account History', 'Status': 'Pending', 'Type': 'Violation Transaction'}",2022-01-23 18:05:36,0,11,94,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-02-08 01:08:31,2,0,0,2022-04-16 20:50:39,1,2022-04-02 10:23:27,0
15118,ddd4ccb36c4367289157d8870948b693,30,Sign Up Success,{'Method': 'Email'},2022-04-05 20:53:40,0,7,14,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-05 20:56:27,0,2022-04-16 20:50:39,0
15123,dde22c502d2ad606c63a9ab56586cb9a,3,Account Setup Skip,{},2022-02-20 00:25:09,1,0,141,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15150,ddfd6a4298e15df738efd4daa76403e4,24,Chat Conversation Opened,"{'From': 'Menu', 'Transaction type': ''}",2022-01-17 13:42:19,0,11,41,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-05 14:49:00,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-02-05 09:25:34,0
15198,de101601d4865f8da7da29376703941d,3,Sign Up Success,{'Method': 'Google'},2022-03-06 21:38:03,0,11,63,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-08 11:29:25,1
15206,ded623087a5397c3b253bc9be270517b,3,Account History Transaction Details,"{'Type': 'Auto Payment', 'Navigated From': 'account_history'}",2022-01-20 23:13:30,1,0,142,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2022-04-16 20:50:39,2022-02-11 01:15:32,2,0,0,2022-04-16 20:50:39,1,2022-03-16 10:41:54,1
15214,deda6cf730683fc85007ec28dc4fed7a,0,Sign Up Success,{'Method': 'Google'},2022-03-14 21:31:51,1,0,141,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2022-03-15 14:38:29,2022-04-16 20:50:39,0,1,1,2022-03-14 21:38:46,1,2022-04-16 20:50:39,-1
15227,dedc34e3710c317acd909fc4dcbe291c,32,Sign Up Success,{'Method': 'Email'},2022-03-20 01:14:46,1,0,134,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2022-03-20 09:05:32,2022-04-16 20:50:39,0,1,1,2022-03-20 03:10:27,1,2022-04-16 20:50:39,-1
15241,df797af774fbb5af2996ef32657b643a,8,Sign Up Success,{'Method': 'Apple'},2022-02-17 23:21:31,1,0,143,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2022-03-18 11:15:29,2022-04-16 20:50:39,0,1,1,2022-02-17 23:27:44,0,2022-04-16 20:50:39,-1
15249,dfb5830b3673e11fcb8a83cad2cb8a5b,30,Sign Up Success,{'Method': 'Email'},2022-03-16 18:26:01,1,0,140,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-16 18:29:01,0,2022-03-27 15:36:26,0
15258,dfbc6fa4f770c96c831e603b2ace0a97,3,Sign Up Success,{'Method': 'Google'},2022-04-07 06:22:23,0,11,85,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-08 06:18:02,0,2022-04-10 10:30:51,0
15274,dfdd0c050e79fc5ad02384f4e1b8411c,30,Sign Up Success,{'Method': 'Google'},2022-03-11 22:24:34,1,0,134,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2022-03-11 22:46:27,2022-04-16 20:50:39,0,1,1,2022-03-11 22:30:26,1,2022-04-16 20:50:39,-1
15282,dff8b3ed17e463587d98dec905eb0b0e,3,Sign Up Success,{'Method': 'Email'},2022-02-18 20:28:53,0,11,68,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2022-03-06 17:18:27,2022-04-16 20:50:39,0,1,1,2022-02-18 20:40:43,0,2022-04-14 11:26:51,0
15320,dfff4d710576db6b7a1382116f9668ca,30,Sign Up Success,{'Method': 'Email'},2022-03-12 21:57:38,1,0,141,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-12 01:16:26,1,0,1,2022-03-12 22:03:25,0,2022-04-16 20:50:39,0
15326,e09b1b53416079c42a053ab9f70650c3,7,Sign Out,{'Type': 'Manual'},2022-01-15 04:39:44,0,11,92,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15332,e0fc5aefc0a6a1f7d0bc8a9265b77d3d,3,Order,{'Premium Membership': 'False'},2022-02-28 18:50:49,2,13,168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-02-28 18:50:52,1
15334,e18067187b24f5925c57486e23ff5abf,32,Wallet Opened,{},2022-01-19 22:30:22,1,0,137,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2022-01-19 22:42:24,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,-1
15339,e18974ecd1d0cd567da9caed5d3de411,3,Sign Up Success,{'Method': 'Google'},2022-03-04 17:51:12,0,11,74,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-04 17:56:10,0,2022-03-13 11:20:47,1
15347,e19d6ae4dddbfe66a116e23703181ccd,3,Email Confirmation Success,{'Required': 'true'},2022-01-26 00:19:20,1,0,134,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2022-01-27 19:55:37,2022-04-16 20:50:39,0,1,1,2022-01-26 00:24:34,1,2022-04-16 20:50:39,-1
15357,e1a8da767850912d5f68ed469f6260ac,30,Sign Up Success,{'Method': 'Google'},2022-03-10 21:19:02,0,11,53,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-22 19:56:11,0,2022-04-16 20:50:39,0
15377,e22ee785681a0879b7b16379ab3ae7cc,3,Sign Up Success,{'Method': 'Facebook'},2022-04-08 01:28:53,0,7,28,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-08 01:35:39,0,2022-04-16 20:50:39,0
15381,e247ee7197ad00949fcc68c05ab97129,28,Sign Up Success,{'Method': 'Email'},2022-02-26 05:44:05,0,6,24,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2022-03-25 12:51:05,2022-04-16 20:50:39,0,1,1,2022-02-26 05:49:32,0,2022-04-16 20:50:39,-1
15398,e2961f1f9624b0c47b5579a12b8dc3c4,3,Calculator View,{},2022-02-06 22:40:34,0,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15399,e29fddc5ec21d3c8d5caec352f5c82c2,24,Subscription Premium Renew,"{'Start Date': '2022-02-07', 'Renewal Date': '2023-02-07', 'Membership Type': 'Yearly'}",2022-02-06 01:13:38,2,13,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-02-06 01:13:38,2,0,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15400,e2ac6ce18844de8f64ea99cf081e580d,30,Account History Transaction Details,"{'Type': 'Pro Plan Subscription', 'Navigated From': 'account_history', 'Status': 'Paid'}",2022-02-13 20:03:56,1,0,135,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15411,e2f97b40c7f719169c99a0b5bdc04773,3,Sign Up Success,{'Method': 'Google'},2022-04-12 01:01:40,1,0,136,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-13 11:12:43,0
15417,e3fa10f09ed7f3dde7572ac6ea12ee10,3,Sign Up Success,{'Method': 'Email'},2022-03-18 19:07:02,1,0,146,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-18 19:13:25,0,2022-03-26 11:03:28,0
15425,e4129c79c4a3c44ad671ba2e6d368122,3,Sign Up Success,{'Method': 'Google'},2022-02-22 02:54:21,1,0,144,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-03-21 01:14:08,1,0,1,2022-02-22 02:59:25,0,2022-04-09 11:19:21,0
15435,e4901fbf8da395e8303ffea56273430d,30,Sign Up Success,{'Method': 'Google'},2022-04-05 13:59:12,0,11,48,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-05 19:25:48,0,2022-04-16 05:41:27,0
15461,e4aefa244db9aff2430de7d0790a55ac,16,Sign Out,{'Type': 'Manual'},2022-01-16 18:06:40,0,10,153,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15465,e4d57f979e61c8e96675905da8cb2994,30,Sign Up Success,{'Method': 'Google'},2022-02-21 22:36:41,0,11,51,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2022-03-24 13:34:26,2022-03-21 01:14:09,2,0,1,2022-02-21 22:45:41,0,2022-02-25 06:49:56,0
15586,e4d75e834cb12ce84d383ef6cae8e583,8,Add Payment Method Success,"{'Payment Method': 'Credit', 'Tokenized Pay': 'Google Pay', 'Promo code': ''}",2022-03-14 05:48:20,0,11,110,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-13 01:19:39,1,0,1,2022-03-14 05:49:38,0,2022-04-16 20:50:39,0
15591,e57284be86c596213f3e699763832ee5,3,Sign Up Success,{'Method': 'Apple'},2022-03-02 23:47:38,1,0,135,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2022-04-02 18:09:08,2022-04-16 20:50:39,0,1,1,2022-03-02 23:54:48,0,2022-04-16 20:50:39,-1
15606,e5d91833609309d75bf3d081cb8e4503,3,Sign Up Success,{'Method': 'Google'},2022-02-12 18:42:38,1,0,144,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-12 01:15:24,1,0,1,2022-02-12 18:46:04,0,2022-03-16 10:49:09,1
15626,e623dcaac8927d8844d5894a1b256642,3,Sign Up Success,{'Method': 'Email'},2022-04-09 03:54:58,1,0,134,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-09 04:00:33,0,2022-04-16 20:50:39,0
15635,e682a48749055cbe81223c0552f411f1,30,Add Vehicle Success,"{'Color': 'Blue', 'Make': 'Ford', 'Model': 'Mustang', 'Temporary': 'false', 'Year': '2014'}",2022-03-01 00:27:05,1,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15636,e6b6abfa21a951b91bf7049587a52735,30,Sign Up Success,{'Method': 'Google'},2022-03-08 20:56:19,1,0,135,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-08 20:59:33,0,2022-04-16 20:50:39,0
15641,e6bcdef931529d47599ea0a0e848b644,3,Add Vehicle Success,"{'Make': 'Hyundai', 'Model': 'Accent', 'Color': 'White', 'Year': '2017', 'Temporary': 'false', 'Start Date': '', 'End Date': '', 'Rental State': ''}",2022-03-30 18:21:04,0,6,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15646,e6d239e26b1205f98c76219c3beba9a8,3,Sign Up Success,{'Method': 'Google'},2022-02-12 19:32:03,0,11,78,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2022-03-12 22:28:54,2022-04-16 20:50:39,0,1,1,2022-02-12 19:48:32,0,2022-03-11 03:15:45,0
15667,e6ec4ecc0ff528c5e56ac9fc75e4bfea,3,Sign Up Success,{'Method': 'Google'},2022-04-08 03:21:12,1,0,140,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-08 03:27:48,0,2022-04-10 10:30:50,0
15685,e70654075208a58e8b25b04d054da26d,24,Sign Out,{'Type': 'Manual'},2022-01-25 18:37:36,0,11,57,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-02-13 01:13:02,2,0,0,2022-04-16 20:50:39,1,2022-04-16 08:25:16,0
15704,e7092b06ed5cd432a07f268ab1056cb9,10,Subscription Premium Renew,"{'Start Date': '2022-02-08', 'Renewal Date': '2023-02-08', 'Membership Type': 'Yearly'}",2022-02-07 01:12:25,1,0,127,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-07 13:17:59,2022-02-07 01:12:25,2,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,-1
15709,e779f690141394bd9b150e344064b2d6,8,Sign Up Success,{'Method': 'Email'},2022-04-10 15:20:44,0,11,87,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-10 15:24:29,0,2022-04-16 20:50:39,0
15716,e7e594a3146ab202df0e04e613d00178,3,Sign Up Success,{'Method': 'Email'},2022-03-15 03:34:46,1,0,146,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-15 13:57:11,0,2022-04-08 10:58:46,0
15763,e88c05b5e324e181597ca198308b2b4c,11,Sign Up Success,{'Method': 'Apple'},2022-03-02 01:06:45,1,0,142,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-02 01:15:27,0,2022-04-16 20:50:39,0
15770,e8e7da7d75cf791dde2c27889831b0f0,3,Add Vehicle Break,{},2022-01-24 23:03:35,1,0,140,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15774,e940d5d2d730e931907628695dd9b5fe,3,Sign Up Success,{'Method': 'Email'},2022-04-10 23:24:45,1,0,146,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-10 23:32:21,0,2022-04-16 20:50:39,0
15780,e9d3ed667548f488fdd36a189a8b54a5,24,Sign Up Success,{'Method': 'Google'},2022-02-19 18:09:27,1,0,135,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-03-19 01:13:28,1,0,1,2022-02-19 18:13:05,0,2022-04-16 20:50:39,0
15785,ea6358a9d02621e67b997b4a306e3f68,30,Sign Up Success,{'Method': 'Google'},2022-02-21 22:05:40,0,3,31,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-03-21 01:14:08,1,0,1,2022-02-21 22:08:43,0,2022-04-08 05:41:21,0
15803,ea75a6e2e19182f111a89f0e1568fe27,3,Wallet Opened,{},2022-01-24 04:30:25,1,0,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-17 10:23:43,1
15813,eab3521d51ee5571008e31328fe17699,30,Sign Up Success,{'Method': 'Google'},2022-03-13 03:20:41,1,0,141,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-13 03:29:26,0,2022-04-04 06:24:42,0
15818,eac2cbf5205a486bd46ccb7f3e41b789,3,Sign Up Success,{'Method': 'Google'},2022-03-10 20:33:29,0,9,39,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-13 16:42:24,2022-04-16 20:50:39,0,1,1,2022-03-10 20:39:26,0,2022-03-12 12:06:37,0
15846,eafdc0c4ded7fec64922cd93be0851da,34,Sign Up Success,{'Method': 'Google'},2022-03-27 16:04:58,0,11,104,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-27 16:20:06,0,2022-04-10 17:09:33,0
15854,eb181759ec537fc6476ea3b7420e1758,3,Add Vehicle Success,"{'Make': 'Dodge', 'Model': 'Ram 1500', 'Color': 'Silver', 'Year': '1998', 'Temporary': 'false', 'Start Date': '', 'End Date': '', 'Rental state': ''}",2022-02-08 01:23:00,0,11,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15855,eb1a06a9837932339a7129d196eb662c,24,Sign Up Success,{'Method': 'Google'},2022-03-23 21:46:09,1,0,134,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-24 05:56:04,0,2022-04-16 20:50:39,0
15859,eba4e8c1c66ee2e1b54ae61f0ae16190,29,Sign Up Success,{'Method': 'Apple'},2022-02-14 17:16:19,1,0,134,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2022-03-03 19:15:16,2022-04-16 20:50:39,0,1,1,2022-02-14 17:19:34,0,2022-03-13 08:23:08,0
15879,ebe31bf9734f0808775f0410bd6a0525,3,Sign Up Success,{'Method': 'Facebook'},2022-04-01 02:03:17,0,11,64,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-01 02:09:30,0,2022-04-07 10:41:32,0
15885,ec512c074c16765a6573ec18bb86f191,32,Sign Up Success,{'Method': 'Google'},2022-02-09 14:58:30,1,0,137,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-14 11:30:01,0,2022-04-16 20:50:39,0
15892,ec5b99c1c38b4e2ca2fb95547424cf75,3,Sign Up Success,{'Method': 'Email'},2022-03-19 18:30:46,0,11,112,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-19 18:34:34,0,2022-04-10 10:30:38,0
15902,eca79eae8403062a114666a916a91dcb,30,Sign Up Success,{'Method': 'Apple'},2022-03-27 00:46:07,1,0,133,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-27 13:18:49,0,2022-04-16 20:50:39,0
15912,eca8af1b62d781deaf95e6180e7b3369,3,Sign Up Success,{'Method': 'Google'},2022-01-23 15:24:34,1,0,144,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-02-23 01:17:15,2,0,1,2022-01-23 17:14:00,0,2022-01-31 14:44:47,2
15921,ecaa0d3209681e7b14e19e35072892d4,11,Sign Up Success,{'Method': 'Google'},2022-04-12 19:52:16,1,0,146,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-12 19:56:01,0,2022-04-16 20:50:39,0
15927,ed1ce2f1276a0eb2c8311b498d384dc8,11,Sign Up Success,{'Method': 'Email'},2022-02-19 18:11:06,1,0,141,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-03-19 09:21:32,2022-03-19 01:58:38,2,1,1,2022-02-19 18:19:44,0,2022-04-16 20:50:39,-1
15934,ed27b9a5970b6f7ff8a20b8c3b5adbe4,30,Add Vehicle Success,"{'Make': 'Ford', 'Model': 'Escape', 'Color': 'Silver', 'Year': '2008', 'Temporary': 'false', 'Start Date': '', 'End Date': '', 'Rental State': ''}",2022-03-05 04:02:26,0,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15935,ed5cba0a6896b61d6df9c4518ea0bd82,11,Sign Up Success,{'Method': 'Google'},2022-03-14 15:22:08,1,0,124,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-14 12:16:27,2022-04-16 20:50:39,0,1,1,2022-03-14 15:41:13,0,2022-04-16 20:50:39,-1
15949,ed62d07a1d05e36ddcc53899da664782,8,Sign Up Success,{'Method': 'Google'},2022-03-17 17:44:33,0,11,64,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-18 19:30:23,2022-04-16 20:50:39,0,1,1,2022-03-17 17:54:09,1,2022-04-16 20:50:39,-1
15967,ed9415f4732f014b921f23399bec442b,30,Chat Conversation Opened,"{'From': 'Menu', 'Transaction type': ''}",2022-01-17 06:49:49,0,11,91,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-03 06:43:05,1
15984,ede15df197c35705be929b5e9d787611,3,Add Vehicle Success,"{'Temporary': 'false', 'Color': 'White', 'Year': '2021', 'Model': 'Rogue', 'Make': 'Nissan'}",2022-01-21 00:14:11,1,0,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
15986,ee300f318d8b99856c5cf4590f9bfb3c,3,Order,{'Premium Membership': 'True'},2022-01-19 14:22:39,1,0,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-01-19 14:23:42,2
