,userid,Subscription Premium Cancel,Add Payment Method Success,Subscription Premium,Account History Transaction Details,Add Vehicle Success,Subscription Premium Renew,Sign Up Success,Account Setup Profile Skip,Calculator View,Order,Sign Out,Chat Conversation Opened,Add Vehicle Break,Chat Conversation Started,Wallet Opened,Email Confirmation Success,Add Payment Method Failed,Account Setup Skip,Calculator Used,Sign Up Error,Transaction Refund,Add Vehicle Failed,Reset Password Set
20143,dac3a41bee4338f6fa825572872d4399,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
20152,dad3071dbc2e02b99f02013c173022db,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20154,dad7faa3b097198dc56f6bcfa6caee48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20156,db07b2c18e7ca908b40fc6873b540bdd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,db1a10c6e536dd1c8ebfa609be8ce74b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20158,db2d9cd97502e49b517e1e4a8c2fa8e8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20159,db3b5ddb17bd5aad408519d6c7d0feeb,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
20167,db3d3500a33fed9dc8d4b84f92cc0c6e,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20169,db5474c58af47890462ab678b4b69230,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20175,db61a6c9d22f4fdab79d439095d667c5,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
20191,db9a0022ab3be0fa08bb189643aa4e31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20192,db9cc5f6e253c46bf2c6d752c4b55064,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
20195,dbe41bb422ed586473fc5b98c608d978,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20201,dbf599a75730944e28e99fa9293773af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20202,dbfa7bef335a2d648bb21b4e5d878fb0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20204,dbfd5e4a17346fd58743a1eb3c0170f5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20206,dc096d330db8e68d7a41385c2b8bbb49,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20212,dc29184010d91b2fe8044aa320763ef7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20217,dc31c1e1991d99ca215a8d3cd2db461c,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220,dc3cc19e0120f4720168f75482f20500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20222,dc3fc1b5eadd07d876c952f3b90571db,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20226,dc43c4c220c39edd707bd320a635c1cc,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20236,dc6b9f0b51315d5c1d16df9dbe1b5195,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20245,dcc91a40109772a76815939d81e6ef58,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20253,dcdf7b85f0df1d5a07098c8f3b623837,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20262,dce03455c47d0193ac97ce942f59384d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20263,dce3e5920ccc0424149383bb45c8cc06,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
20269,dce48515c89ccd6f3b57e2104ecd4935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20270,dce56a898f7c104b27cd482b8f95da46,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20293,dce57d89ddc943bb268e3a2bcd8b91c0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20307,dce71b03553f355b2334c4a2caff4752,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20312,dd05a78146115c9fedb48b48aa75e12f,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20376,dd0ade014455ca4bddcf4614838709f9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20377,dd3a6155cc41fbd86563166e217d2e5c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20380,dd3c7c5c898a4e6a4ed78d6e2c526bed,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
20637,dd5fcfdf197c16b84046ea84c8687f7e,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
20660,dd67e2a1ebc249ec66f7db46e29bba02,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20669,dd90d6f8c3058b5a7111bd0026e9e030,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20672,ddc6c9617f8e3baaa6af3400a51cc114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20673,ddd4ccb36c4367289157d8870948b693,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20678,dde22c502d2ad606c63a9ab56586cb9a,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
20705,dde249e8fde88cb77a3349912025efaa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20706,ddf17efa25dd992adcc357e9345b196f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20707,ddfa309c0491582a1db990c35d36ee01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20709,ddfd6a4298e15df738efd4daa76403e4,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
20757,de101601d4865f8da7da29376703941d,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
20765,de1fee0aa6dbc82ac9d496afcc3621c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20766,de2641236a57363cdda7a94349133230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20768,de42744f15bce87917c3529e7596826f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20769,debacc619ddb0e71fcdafde9b8561204,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20774,decc3360c1639cd68720ac50fcc9f8c7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20776,ded623087a5397c3b253bc9be270517b,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20784,deda12e5bb16664ff789c8ebf6459ea0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20787,deda6cf730683fc85007ec28dc4fed7a,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
20800,dedc34e3710c317acd909fc4dcbe291c,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
20814,dedd19c16f2b8a2946b47b71e319da23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20816,dee5cd252c60649363380db7ce1bff41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20818,df20b056718881a6d429200fc9a41486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20819,df69bba68bd9ea0e188f5c30d25b7308,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20822,df797af774fbb5af2996ef32657b643a,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
20830,df807b1280db7006eebda299714ed2a5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20832,df926cdc7271569571d42f2e7973e202,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20837,df95cc73cfd1bf0b0bacb0a7717839a3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20839,dfb427eb6af2086d213598f391415e01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20841,dfb5830b3673e11fcb8a83cad2cb8a5b,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20850,dfbc69ea2702013c088680c12d662cd8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20852,dfbc6fa4f770c96c831e603b2ace0a97,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
20868,dfc2525da27ed02be7ee054563ec3bea,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20869,dfc9d9fe4e333ec11500b0da0fca8797,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20871,dfdd0c050e79fc5ad02384f4e1b8411c,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
20879,dfe2306061df36483530ce310b6ae9c1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20888,dfe4bd3ada60ed829984ccac057bd619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20890,dff8b3ed17e463587d98dec905eb0b0e,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
20928,dfff4d710576db6b7a1382116f9668ca,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20934,e00c72624d3e29f6dbdc69c859808ab2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20935,e0190c9642c321619f87c006364b8117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20937,e02c49806fefb1732df2f67597a14e85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20938,e04c1ab5ad1d44202953aebd83e4fff3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20940,e057c9df8691f271270b297e26840c30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20942,e06b08374fb0b1eb771addd0df1cd083,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20944,e0793137ddbfb890f46e9e50b4b4ad31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20945,e081db47e4a5394da0e95feb88ee855f,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20947,e09b1b53416079c42a053ab9f70650c3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
20953,e09f1b1172ac2b66e21c694b499d6e86,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20960,e0a9ef9303924f0c9374379ecf22d634,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20963,e0b100fd9eeab88422b8e2efab9cced3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20965,e0c42984a557f8f97938f152d7a486c3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20966,e0c47a5ad6350c2eff7504bca9556493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20968,e0f979bb90b562cd9b937224b91c3212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20969,e0fc5aefc0a6a1f7d0bc8a9265b77d3d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20971,e11d95ae6600c88d80e6d11092800042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20972,e12425583529e704bf7a8d65ca55ca66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20973,e1454abf269365c15f0359119ad88ea8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20974,e175dc4003b7d3898b7042e128d11999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20976,e17ddc210423fcab7b32e9dd9577159c,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20979,e18067187b24f5925c57486e23ff5abf,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
20984,e18974ecd1d0cd567da9caed5d3de411,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20992,e1978b7ba2b03013d05a4c41fd6fe5e8,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
20998,e19d6ae4dddbfe66a116e23703181ccd,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
21008,e1a0c9d755f3cdd67b16937104f36929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009,e1a5245b65361179c96077f002b4b28b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21011,e1a8da767850912d5f68ed469f6260ac,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
21031,e1c2e15b1cf44898730b1896b7d0b128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21032,e1df1d90be9a1cfabae088f9bbe540e7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21034,e1e2a78e4ad515089f802ee2cc39e76f,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21038,e20ae2b3120b711cef7e05cc9a832728,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21043,e20b9ea687417c107bff6e3564931878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21044,e2105e32bb77ae14b47c57d2328ae474,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
21052,e22ee785681a0879b7b16379ab3ae7cc,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21056,e24461798e4c8570ad5603f5f2935505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057,e247ee7197ad00949fcc68c05ab97129,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
21074,e265a01ab495e6ccf0a76ab524475aa5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21075,e2829eccb46153616add6c18640721bf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21076,e28366d7d5486ff9404e98dae2ad4966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21078,e28eaf4b382da76fb291fc0f0e5079d8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21080,e2961f1f9624b0c47b5579a12b8dc3c4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21081,e296ad4e256c5a3f7a698f7e0f69f906,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21088,e29fddc5ec21d3c8d5caec352f5c82c2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21089,e2ac6ce18844de8f64ea99cf081e580d,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
21100,e2bb8785c3c9cde7fd14bee7087dea7e,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21106,e2f97b40c7f719169c99a0b5bdc04773,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21112,e30f16be7c38ffd165fd58a25e30186e,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21116,e314ca51c3163b5a0bbd46af431ccdcd,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21118,e329c76c413060486d6848938bddbdd7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21119,e331ed81422d8fba55520a43a872e701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21120,e33769bb650b4f904fe364c26781dc11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21122,e33c2e4f7b204dce7e45d3d4691a0445,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
21128,e34315af9d7157289e815ac5f1c4be9b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21129,e389620283939c25902bdc23ce55d8f8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21131,e39de6e659375e87ce5b2a210a35d292,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21133,e3a6e7975585695e4de0837b98953c13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21134,e3fa10f09ed7f3dde7572ac6ea12ee10,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21142,e4129c79c4a3c44ad671ba2e6d368122,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21152,e413bb3ce1f52a40ffb9bb7a13637054,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21157,e43aa127cdc21e66b6d88e475e148486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21158,e44daf9f7ee69f7d7f44a8be0cb7e212,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21162,e4602a46fc39af2f5d3e3320c39b98c5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21168,e4901fbf8da395e8303ffea56273430d,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21194,e4a9d7dc70987a3bf388ad28744e0da2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21195,e4aefa244db9aff2430de7d0790a55ac,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
21199,e4d57f979e61c8e96675905da8cb2994,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
21320,e4d75e834cb12ce84d383ef6cae8e583,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21325,e533ee5d94bfa6fadffa46954662cba9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21328,e550c2b5ad64ff3b291e169ae5028033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21329,e561f8dc16d3604ce9df1af6acab7e55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21332,e56e323f283f2b076cc57cb625bdb2a5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21334,e57284be86c596213f3e699763832ee5,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21349,e5c6c180c4b40ab5c822169188ff9259,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21351,e5d91833609309d75bf3d081cb8e4503,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21371,e5e753efba00d892159b5caa8f211255,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21373,e5f0665bda41451a138aad4955c4b220,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21377,e5f509b3becb0b6d236351113f684988,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21379,e5fc6e6416452ffa623b6e2e28039cb0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21380,e6090de2b509a5f7b44475fa0768d4ff,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21382,e6154d2173388a2c1cbe6985d0ff584f,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21388,e6164b30528b735d39e400ea87b51da3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21390,e623dcaac8927d8844d5894a1b256642,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
21399,e63995ed67f52738ff332bb9f122cc53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21404,e63c1897bbb3d3b8abd84930c1b0f49b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21407,e641471fc435d729ccd0fbe3c5fcdfb4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21411,e650ae06846a440818816ee574998806,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21414,e6512fefbf353f3a5cc327988d75e4c0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21416,e682a48749055cbe81223c0552f411f1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21417,e68a97c62d8a9666e75f84facb47f6df,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21418,e694d59b344eb6ce7d4293a36c124cca,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21419,e6b4de8dc26b65411600c6db9eb48112,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21422,e6b6abfa21a951b91bf7049587a52735,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21427,e6bcdef931529d47599ea0a0e848b644,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21432,e6c01ab7936045121e2e9093186ad2b2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21435,e6d239e26b1205f98c76219c3beba9a8,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
21456,e6ec4ecc0ff528c5e56ac9fc75e4bfea,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21474,e70146160c6d97fa448f7508b67557c9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21475,e70654075208a58e8b25b04d054da26d,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21494,e7092b06ed5cd432a07f268ab1056cb9,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
21499,e71057924a5fa838fab4f19969f255eb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21501,e7387857a0530522cad8793862be5234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21502,e779f690141394bd9b150e344064b2d6,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21509,e7b149e798c2f21b3ee1dbd8201acb1d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21510,e7e594a3146ab202df0e04e613d00178,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21557,e7f8b1ca882714789deb04b347e6fac6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21559,e8063397ead4f36508df4d3838d2c0bd,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21562,e833f57f5b795cc1af73e54c39fb8bb7,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21567,e83fa33d9f4e68563307062f6c1f1a86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21568,e845b4bd67b53a76ff978f2afb1f7997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21570,e860aa2154626d78bdc860507198eea5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21571,e88c05b5e324e181597ca198308b2b4c,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21578,e8a8fea24b7d1f29caad86474bf398ff,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21579,e8dca6759010efc9a7be5440a5377eff,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21584,e8dd7c7f49417b944c41caad3fb57366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21586,e8e7da7d75cf791dde2c27889831b0f0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21590,e91a33e20a0d1ccff7f8696be4234f07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21593,e940d5d2d730e931907628695dd9b5fe,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21599,e95467ab4fb37d83f1e69df782d639c6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21603,e959f34a1c366dc21ba8bcb23f2e8a71,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
